date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:48:51	8406/8406	---MCZ	200	added ('OK')	text/html	etag:W/%2236b2bea7de0de0ff010e0c0ed4c0a084%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115002095692-Configuring-and-Publishing-Your-Test-Part-3-Custom-CSS%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin5d0a.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115002095692-Configuring-and-Publishing-Your-Test-Part-3-Custom-CSS&locale=1)
23:48:52	8400/8400	---MCZ	200	added ('OK')	text/html	etag:W/%22a427f4a6edfbfc3af788548f108dc51f%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115001971131-Viewing-and-Analyzing-Test-Results%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin63a4.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115001971131-Viewing-and-Analyzing-Test-Results%26locale%3D1&locale=1)
23:48:53	8366/8366	---MCZ	200	added ('OK')	text/html	etag:W/%22724a3c75025750e2b08c9c467eecef7d%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115001971131-Viewing-and-Analyzing-Test-Results%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinbd26.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115001971131-Viewing-and-Analyzing-Test-Results&locale=1)
23:48:54	8346/8346	---MCZ	200	added ('OK')	text/html	etag:W/%22211a3e4f84c781355ea4295970fe49e0%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsections%25252F115001085927-General%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinfb9c.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsections%252F115001085927-General%26locale%3D1&locale=1)
23:48:55	8382/8382	---MCZ	200	added ('OK')	text/html	etag:W/%2206fafea7608c4e48ceb78d6c728ef881%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003369327-Speedtest-Custom-Overview%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin4246.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003369327-Speedtest-Custom-Overview%26locale%3D1&locale=1)
23:48:56	8112/8112	---MCZ	200	added ('OK')	text/html	etag:W/%22f876f0bd3a48950a785de68241ca68f7%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fprofiles%252F9868468547-Karthik%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin8ffc.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fprofiles%2F9868468547-Karthik&locale=1)
23:48:57	8348/8348	---MCZ	200	added ('OK')	text/html	etag:W/%222b3cadadda539c3327a663e1d5ebee79%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003369327-Speedtest-Custom-Overview%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinfac8.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003369327-Speedtest-Custom-Overview&locale=1)
23:48:58	8394/8394	---MCZ	200	added ('OK')	text/html	etag:W/%22a4eb43f8f124b074c758114353164568%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115000234391-How-Does-Speedtest-Custom-Work-%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signindc40.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115000234391-How-Does-Speedtest-Custom-Work-%26locale%3D1&locale=1)
23:48:59	8360/8360	---MCZ	200	added ('OK')	text/html	etag:W/%228e50767836e4ee04c06e77cd7a4b26ad%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115000234391-How-Does-Speedtest-Custom-Work-%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin0e3b.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115000234391-How-Does-Speedtest-Custom-Work-&locale=1)
23:49:00	8418/8418	---MCZ	200	added ('OK')	text/html	etag:W/%22253da0a832c453d729694bdd942091c0%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003420088-How-Do-I-Get-Started-Using-Speedtest-Custom%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin67ba.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003420088-How-Do-I-Get-Started-Using-Speedtest-Custom%26locale%3D1&locale=1)
23:49:00	8384/8384	---MCZ	200	added ('OK')	text/html	etag:W/%22e60c38459fc5217c7845de36b2b5ded9%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003420088-How-Do-I-Get-Started-Using-Speedtest-Custom%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin7e0d.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003420088-How-Do-I-Get-Started-Using-Speedtest-Custom&locale=1)
23:49:01	8410/8410	---MCZ	200	added ('OK')	text/html	etag:W/%222842f1134558ffcd21308371e053455a%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003370867-Can-Speedtest-Custom-Test-1Gbps-Speeds-%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinc2ca.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003370867-Can-Speedtest-Custom-Test-1Gbps-Speeds-%26locale%3D1&locale=1)
23:49:02	8376/8376	---MCZ	200	added ('OK')	text/html	etag:W/%227ddf614f91257f80399fd6e3df0cdaf9%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003370867-Can-Speedtest-Custom-Test-1Gbps-Speeds-%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signindd2d.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003370867-Can-Speedtest-Custom-Test-1Gbps-Speeds-&locale=1)
23:49:03	8356/8356	---MCZ	200	added ('OK')	text/html	etag:W/%228e50767836e4ee04c06e77cd7a4b26ad%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003488348-Localization%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinc1e7.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003488348-Localization%26locale%3D1&locale=1)
23:49:04	8174/8174	---MCZ	200	added ('OK')	text/html	etag:W/%22f31f952da95cb8488af612f73b9d552a%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003883792-Configuring-Your-Test-s-Translations%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin2582.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Farticles%2F115003883792-Configuring-Your-Test-s-Translations&locale=1)
23:49:05	8144/8144	---MCZ	200	added ('OK')	text/html	etag:W/%22c7c7f74ca2e0ea9704da3cbbfe1281c8%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003883792-Configuring-Your-Test-s-Translations&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinba37.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Farticles%2F115003883792-Configuring-Your-Test-s-Translations)
23:49:07	8322/8322	---MCZ	200	added ('OK')	text/html	etag:W/%224e8b82ce981c4672505138f247c9831b%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003488348-Localization%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin27f7.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003488348-Localization&locale=1)
23:49:08	8358/8358	---MCZ	200	added ('OK')	text/html	etag:W/%22741b78777eb6d4118c8f77db0cc3b117%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Fsections%25252F115001085987-Configuration%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin140e.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsections%252F115001085987-Configuration%26locale%3D1&locale=1)
23:49:09	8164/8164	---MCZ	200	added ('OK')	text/html	etag:W/%222ba4fb921f4e471b07a2b7c5c36a9595%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003370267-Embed-Your-Test-on-Your-Website%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin26a0.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Farticles%2F115003370267-Embed-Your-Test-on-Your-Website&locale=1)
23:49:10	8134/8134	---MCZ	200	added ('OK')	text/html	etag:W/%227d02e0280f0185f4a644eb7a65f3f6a1%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003370267-Embed-Your-Test-on-Your-Website&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signindbde.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Farticles%2F115003370267-Embed-Your-Test-on-Your-Website)
23:49:11	8412/8412	---MCZ	200	added ('OK')	text/html	etag:W/%22609a056b6196437e47945d92ef7c8ac8%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003486968-Configuring-Your-Test-Using-the-Template%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinb78e.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003486968-Configuring-Your-Test-Using-the-Template%26locale%3D1&locale=1)
23:49:12	8378/8378	---MCZ	200	added ('OK')	text/html	etag:W/%2216f401001ef0f0e39d057148b1a63cc1%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003486968-Configuring-Your-Test-Using-the-Template%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin4d25.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003486968-Configuring-Your-Test-Using-the-Template&locale=1)
23:49:13	8408/8408	---MCZ	200	added ('OK')	text/html	etag:W/%22e9dc0eaa4324a839c5d2baac01ebeea6%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003487288-Configuring-Your-Test-Using-Custom-CSS%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin939b.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003487288-Configuring-Your-Test-Using-Custom-CSS%26locale%3D1&locale=1)
23:49:14	8374/8374	---MCZ	200	added ('OK')	text/html	etag:W/%22cf1c3d326f9d30d34e60504fc0b3bbe8%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003487288-Configuring-Your-Test-Using-Custom-CSS%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin8284.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003487288-Configuring-Your-Test-Using-Custom-CSS&locale=1)
23:49:15	8414/8414	---MCZ	200	added ('OK')	text/html	etag:W/%22a6456cd4b68d81085b0a0d0c9dad9eac%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003369567-Best-Practices-for-Configuring-Custom-CSS%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signincbdd.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003369567-Best-Practices-for-Configuring-Custom-CSS%26locale%3D1&locale=1)
23:49:16	8380/8380	---MCZ	200	added ('OK')	text/html	etag:W/%2271b36bf70cc4df842eaff60e8d223f08%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115003369567-Best-Practices-for-Configuring-Custom-CSS%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin2a1f.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115003369567-Best-Practices-for-Configuring-Custom-CSS&locale=1)
23:49:17	8430/8430	---MCZ	200	added ('OK')	text/html	etag:W/%22497aa4de4d801fd14143d527a7dd6087%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115001632632-Setting-up-your-Test-URL-Pending-Subdomain-Setup-%2526locale%253D1%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signinbf4e.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115001632632-Setting-up-your-Test-URL-Pending-Subdomain-Setup-%26locale%3D1&locale=1)
23:49:18	8134/8134	---MCZ	200	added ('OK')	text/html	etag:W/%2295dc0f95d4ab3219aa837d34db3d9a1b%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fprofiles%252F21321435167-Matthew-Hendricks%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin75f0.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fprofiles%2F21321435167-Matthew-Hendricks&locale=1)
23:49:19	8396/8396	---MCZ	200	added ('OK')	text/html	etag:W/%22492446140f352c3046db1ce6af263e51%22	https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Fsignin%253Freturn_to%253Dhttps%25253A%25252F%25252Fsupport.ookla.com%25252Fhc%25252Fen-us%25252Farticles%25252F115001632632-Setting-up-your-Test-URL-Pending-Subdomain-Setup-%26locale%3D1&locale=1	Z:/SPEEDTEST/Documentation/Ookla%20SpeedTest%20Documentation/support.ookla.com/hc/en-us/signin60b7.html	(from https://support.ookla.com/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.ookla.com%2Fhc%2Fen-us%2Fsignin%3Freturn_to%3Dhttps%253A%252F%252Fsupport.ookla.com%252Fhc%252Fen-us%252Farticles%252F115001632632-Setting-up-your-Test-URL-Pending-Subdomain-Setup-&locale=1)
